ImageFile,Cx,Cy,Class,ClassId
FRF_c1_snap_20160217160000_EBG.jpg,1545,917,lag,5
FRF_c1_snap_20160217160000_EBG.jpg,1539,923,lag,5
FRF_c1_snap_20160217160000_EBG.jpg,1536,911,lag,5
FRF_c1_snap_20160217160000_EBG.jpg,1507,898,lag,5
FRF_c1_snap_20160217160000_EBG.jpg,1513,899,lag,5
FRF_c1_snap_20160217160000_EBG.jpg,1538,914,lag,5
FRF_c1_snap_20160217160000_EBG.jpg,1706,974,lag,5
FRF_c1_snap_20160217160000_EBG.jpg,1527,909,lag,5
FRF_c1_snap_20160306160000_EBG.jpg,2261,1023,background,0
FRF_c1_snap_20160306160000_EBG.jpg,2256,930,background,0
FRF_c1_snap_20160306160000_EBG.jpg,1826,1011,background,0
FRF_c1_snap_20160306160000_EBG.jpg,1817,999,background,0
FRF_c1_snap_20160306160000_EBG.jpg,1315,723,background,0
FRF_c1_snap_20160306160000_EBG.jpg,2219,1126,background,0
FRF_c1_snap_20160306160000_EBG.jpg,1593,825,background,0
FRF_c1_snap_20160306160000_EBG.jpg,1299,564,background,0
FRF_c1_snap_20160306160000_EBG.jpg,1909,931,background,0
FRF_c1_snap_20160306160000_EBG.jpg,2275,897,background,0
FRF_c1_snap_20160306160000_EBG.jpg,1596,674,background,0
FRF_c1_snap_20160306160000_EBG.jpg,2316,973,background,0
FRF_c1_snap_20160306160000_EBG.jpg,1542,712,background,0
FRF_c1_snap_20160306160000_EBG.jpg,2380,1344,background,0
FRF_c1_snap_20160306160000_EBG.jpg,2288,911,background,0
FRF_c1_snap_20160306160000_EBG.jpg,1115,555,background,0
FRF_c1_snap_20160306160000_EBG.jpg,1961,876,background,0
FRF_c1_snap_20160306160000_EBG.jpg,2068,820,background,0
FRF_c1_snap_20160306160000_EBG.jpg,2366,915,background,0
FRF_c1_snap_20160306160000_EBG.jpg,948,1138,background,0
FRF_c1_snap_20160306160000_EBG.jpg,2341,1249,background,0
FRF_c1_snap_20160306160000_EBG.jpg,2345,1382,background,0
FRF_c1_snap_20160306160000_EBG.jpg,1876,1073,background,0
FRF_c1_snap_20160306160000_EBG.jpg,1673,724,background,0
FRF_c1_snap_20160306160000_EBG.jpg,1392,710,background,0
FRF_c1_snap_20160306160000_EBG.jpg,1916,990,background,0
FRF_c1_snap_20160306160000_EBG.jpg,2158,1116,background,0
FRF_c1_snap_20160306160000_EBG.jpg,1879,758,background,0
FRF_c1_snap_20160306160000_EBG.jpg,2068,1093,background,0
FRF_c1_snap_20160306160000_EBG.jpg,1724,780,background,0
FRF_c1_snap_20160306160000_EBG.jpg,2128,1081,background,0
FRF_c1_snap_20160306160000_EBG.jpg,1347,558,background,0
FRF_c1_snap_20160306160000_EBG.jpg,1377,607,background,0
FRF_c1_snap_20160306160000_EBG.jpg,1217,655,background,0
FRF_c1_snap_20160306160000_EBG.jpg,2160,1164,background,0
FRF_c1_snap_20160306160000_EBG.jpg,1905,765,background,0
FRF_c1_snap_20160306160000_EBG.jpg,2014,793,background,0
FRF_c1_snap_20160306160000_EBG.jpg,959,1604,background,0
FRF_c1_snap_20160306160000_EBG.jpg,2316,1277,background,0
FRF_c1_snap_20160306160000_EBG.jpg,2135,900,background,0
FRF_c1_snap_20160306160000_EBG.jpg,373,416,background,0
FRF_c1_snap_20160306160000_EBG.jpg,371,357,background,0
FRF_c1_snap_20160306160000_EBG.jpg,200,674,background,0
FRF_c1_snap_20160306160000_EBG.jpg,292,313,background,0
FRF_c1_snap_20160306160000_EBG.jpg,549,584,background,0
FRF_c1_snap_20160306160000_EBG.jpg,219,306,background,0
FRF_c1_snap_20160306160000_EBG.jpg,57,675,background,0
FRF_c1_snap_20160306160000_EBG.jpg,201,382,background,0
FRF_c1_snap_20160306160000_EBG.jpg,157,459,background,0
FRF_c1_snap_20160306160000_EBG.jpg,343,497,background,0
FRF_c1_snap_20160306160000_EBG.jpg,76,591,background,0
FRF_c1_snap_20160306160000_EBG.jpg,42,587,background,0
FRF_c1_snap_20160306160000_EBG.jpg,205,322,background,0
FRF_c1_snap_20160306160000_EBG.jpg,96,565,background,0
FRF_c1_snap_20160306160000_EBG.jpg,493,520,background,0
FRF_c1_snap_20160306160000_EBG.jpg,71,571,background,0
FRF_c1_snap_20160306160000_EBG.jpg,392,609,background,0
FRF_c1_snap_20160306160000_EBG.jpg,399,624,background,0
FRF_c1_snap_20160306160000_EBG.jpg,114,596,background,0
FRF_c1_snap_20160306160000_EBG.jpg,300,617,background,0
FRF_c1_snap_20160306160000_EBG.jpg,209,633,background,0
FRF_c1_snap_20160306160000_EBG.jpg,247,506,background,0
FRF_c1_snap_20160306160000_EBG.jpg,285,376,background,0
FRF_c1_snap_20160306160000_EBG.jpg,106,518,background,0
FRF_c1_snap_20160306160000_EBG.jpg,172,441,background,0
FRF_c1_snap_20160306160000_EBG.jpg,23,397,background,0
FRF_c1_snap_20160306160000_EBG.jpg,42,505,background,0
FRF_c1_snap_20160306160000_EBG.jpg,24,612,background,0
FRF_c1_snap_20160306160000_EBG.jpg,366,358,background,0
FRF_c1_snap_20160306160000_EBG.jpg,324,313,background,0
FRF_c1_snap_20160306160000_EBG.jpg,165,588,background,0
FRF_c1_snap_20160306160000_EBG.jpg,68,506,background,0
FRF_c1_snap_20160306160000_EBG.jpg,221,276,background,0
FRF_c1_snap_20160306160000_EBG.jpg,241,493,background,0
FRF_c1_snap_20160306160000_EBG.jpg,511,484,background,0
FRF_c1_snap_20160306160000_EBG.jpg,173,373,background,0
FRF_c1_snap_20160306160000_EBG.jpg,284,620,background,0
FRF_c1_snap_20160306160000_EBG.jpg,104,649,background,0
FRF_c1_snap_20160306160000_EBG.jpg,321,363,background,0
FRF_c1_snap_20160306160000_EBG.jpg,60,278,background,0
FRF_c1_snap_20160306160000_EBG.jpg,1575,988,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1940,1271,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1761,1095,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2199,1392,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1502,827,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1019,586,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1155,736,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2235,1244,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1224,759,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2220,1380,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2048,1284,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1581,994,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2344,1413,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1987,1315,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1990,1188,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1808,1180,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2167,1534,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1536,932,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2394,1463,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1857,1186,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1914,1250,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1571,912,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1040,624,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,881,568,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1328,788,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2278,1290,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2098,1207,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1968,1158,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2240,1437,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2187,1456,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1059,690,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2168,1342,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1978,1129,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2054,1304,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2195,1238,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1624,940,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1767,1092,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2155,1330,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1195,715,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2016,1274,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1896,1259,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1999,1314,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1982,1221,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1546,902,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1897,1193,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2132,1498,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1961,1250,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1184,739,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2255,1289,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2400,1523,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2294,1649,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2074,1449,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2078,1340,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1957,1207,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2375,1537,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1098,673,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2127,1488,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1473,889,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1430,908,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1601,1034,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2094,1410,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1465,877,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1791,1068,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1006,594,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1410,850,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,954,559,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2378,1601,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1785,1055,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1473,965,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1935,1255,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2117,1394,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,962,542,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1946,1259,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1211,762,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2246,1563,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2371,1478,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2368,1778,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2223,1387,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2400,1829,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,2028,1430,wetsand,1
FRF_c1_snap_20160306160000_EBG.jpg,1717,1523,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1942,1878,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1567,1532,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,2102,1836,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1087,1058,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,2396,1968,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1458,1925,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1973,1545,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1844,1383,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1617,1403,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1317,1271,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,832,693,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,911,942,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1150,1377,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,2000,1466,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1792,1273,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1432,1383,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1140,1025,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,820,553,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1604,1498,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,907,844,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1331,1247,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,712,730,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1801,1907,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1465,1354,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1231,1512,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1749,1274,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1845,1744,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,666,1443,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1912,1641,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,2224,1829,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,917,873,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1360,1519,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1280,1362,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1015,1062,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1535,1940,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1364,1870,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,2008,1524,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,883,895,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1262,1599,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1395,1405,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1978,1430,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1148,864,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1491,1378,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,882,605,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1300,1226,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,926,1027,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,897,973,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1295,1075,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1714,1962,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,795,1504,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,988,893,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,998,676,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1833,1430,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1171,946,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1688,1240,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1047,1203,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1398,1034,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1373,1117,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,649,1071,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1220,903,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1219,1154,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1561,1591,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1557,1915,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,2038,1963,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1928,1872,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,2005,1602,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1360,1500,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,2177,1631,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1846,1695,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1310,1626,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1329,1747,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,2005,1666,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,780,835,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1662,1366,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1207,905,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1129,909,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1881,1383,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,854,662,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,1837,1727,drysand,2
FRF_c1_snap_20160306160000_EBG.jpg,773,859,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,801,1809,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,758,1251,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,746,1408,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,912,1745,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,1117,1984,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,1247,1849,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,932,1172,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,785,1879,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,1065,1404,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,603,1637,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,678,1096,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,869,1361,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,1312,1864,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,1100,1563,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,748,1199,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,1308,1834,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,916,1226,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,719,1422,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,624,1262,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,1037,1936,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,837,1163,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,1020,1317,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,975,1733,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,1358,1986,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,1008,1206,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,827,1783,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,1385,1965,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,1195,1947,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,697,1617,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,651,897,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,678,1937,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,970,1108,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,1318,1851,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,939,1209,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,962,1292,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,651,1804,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,963,1513,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,785,1739,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,1129,1909,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,521,1889,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,106,1752,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,143,1668,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,250,1089,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,138,1116,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,495,964,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,481,1884,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,465,1189,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,485,1763,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,475,1930,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,232,1567,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,229,1515,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,424,1075,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,388,1720,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,283,1447,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,188,1394,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,473,1041,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,495,1518,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,314,1027,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,388,1638,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,326,1814,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,478,924,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,541,1062,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,69,1061,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,316,1858,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,222,1636,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,187,1155,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,407,1510,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,483,912,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,377,1462,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,54,1670,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,186,1595,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,75,1806,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,61,1007,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,440,1508,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,61,1517,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,37,1629,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,226,1447,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,466,1754,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,461,930,vegetation,3
FRF_c1_snap_20160306160000_EBG.jpg,1218,1670,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1219,1669,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1220,1669,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1220,1670,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1216,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1218,1667,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1217,1669,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1217,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1219,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1216,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1219,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1219,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1218,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1220,1669,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1217,1669,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1220,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1219,1667,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1217,1669,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1220,1667,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1217,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1219,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1219,1667,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1219,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1216,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1218,1670,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1218,1670,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1217,1667,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1217,1669,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1218,1669,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1218,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1220,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1221,1669,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1218,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1218,1667,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1218,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1216,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1218,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1216,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1219,1667,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1220,1670,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1219,1667,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1219,1669,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1219,1669,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1218,1669,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1219,1670,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1217,1667,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1217,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1220,1667,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1217,1669,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1218,1669,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1219,1670,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1218,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1216,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1219,1670,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1219,1669,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1220,1669,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1220,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1220,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1219,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1220,1669,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1220,1667,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1220,1670,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1220,1667,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1220,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1217,1668,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1218,1669,heavies,4
FRF_c1_snap_20160306160000_EBG.jpg,1219,1669,heavies,4
